scanner_name,scanner_variant,scanner_params,events,h,tp,sl,label_mode,same_bar_policy,win_rate,ap,mean_realized_r,p05_realized_r,worst_realized_r
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.0,range_hi=0.7,range_lo=0.35,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.0, ""range_hi"": 0.7, ""range_lo"": 0.35, ""spread_mult"": 1.0}",25528,15,3.0,1.5,first_touch,drop,0.23045283610153558,0.0,0.12889141435897006,-1.5,-1.5
flow_reversal,"flow_reversal|flow_abs=0.08,obi_abs=0.0,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.08, ""obi_abs"": 0.0, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",23811,15,3.0,1.5,first_touch,drop,0.23119566586871615,0.0,0.1263748919411913,-1.5,-1.5
derivative_reversal,"derivative_reversal|obi_hi=0.1,obi_lo=-0.1,range_hi=0.65,range_lo=0.35,rsi_hi=55.0,rsi_lo=45.0,vel3_abs=0.02","{""obi_hi"": 0.1, ""obi_lo"": -0.1, ""range_hi"": 0.65, ""range_lo"": 0.35, ""rsi_hi"": 55.0, ""rsi_lo"": 45.0, ""vel3_abs"": 0.02}",2542,10,2.5,1.5,first_touch,drop,0.21597167584579072,0.0,0.12449982414605518,-1.5,-1.5
derivative_reversal,"derivative_reversal|obi_hi=0.1,obi_lo=-0.1,range_hi=0.65,range_lo=0.35,rsi_hi=55.0,rsi_lo=45.0,vel3_abs=0.01","{""obi_hi"": 0.1, ""obi_lo"": -0.1, ""range_hi"": 0.65, ""range_lo"": 0.35, ""rsi_hi"": 55.0, ""rsi_lo"": 45.0, ""vel3_abs"": 0.01}",2544,10,2.5,1.5,first_touch,drop,0.21580188679245282,0.0,0.12441937150024765,-1.5,-1.5
derivative_reversal,"derivative_reversal|obi_hi=0.1,obi_lo=-0.1,range_hi=0.65,range_lo=0.4,rsi_hi=55.0,rsi_lo=45.0,vel3_abs=0.02","{""obi_hi"": 0.1, ""obi_lo"": -0.1, ""range_hi"": 0.65, ""range_lo"": 0.4, ""rsi_hi"": 55.0, ""rsi_lo"": 45.0, ""vel3_abs"": 0.02}",2558,10,2.5,1.5,first_touch,drop,0.2150117279124316,0.0,0.124223556241742,-1.5,-1.5
derivative_reversal,"derivative_reversal|obi_hi=0.1,obi_lo=-0.1,range_hi=0.6,range_lo=0.35,rsi_hi=55.0,rsi_lo=45.0,vel3_abs=0.02","{""obi_hi"": 0.1, ""obi_lo"": -0.1, ""range_hi"": 0.6, ""range_lo"": 0.35, ""rsi_hi"": 55.0, ""rsi_lo"": 45.0, ""vel3_abs"": 0.02}",2562,10,2.5,1.5,first_touch,drop,0.21428571428571427,0.0,0.12398164757018378,-1.5,-1.5
derivative_reversal,"derivative_reversal|obi_hi=0.2,obi_lo=-0.1,range_hi=0.65,range_lo=0.35,rsi_hi=55.0,rsi_lo=45.0,vel3_abs=0.02","{""obi_hi"": 0.2, ""obi_lo"": -0.1, ""range_hi"": 0.65, ""range_lo"": 0.35, ""rsi_hi"": 55.0, ""rsi_lo"": 45.0, ""vel3_abs"": 0.02}",2595,10,2.5,1.5,first_touch,drop,0.21464354527938342,0.0,0.12385340437638735,-1.5,-1.5
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.0,range_hi=0.7,range_lo=0.3,spread_mult=0.8","{""flow_abs"": 0.05, ""obi_abs"": 0.0, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 0.8}",29287,15,3.0,1.5,first_touch,drop,0.22825827158807663,0.0,0.12318755621813306,-1.5,-1.5
derivative_reversal,"derivative_reversal|obi_hi=0.1,obi_lo=-0.1,range_hi=0.65,range_lo=0.35,rsi_hi=55.0,rsi_lo=45.0,vel3_abs=0.04","{""obi_hi"": 0.1, ""obi_lo"": -0.1, ""range_hi"": 0.65, ""range_lo"": 0.35, ""rsi_hi"": 55.0, ""rsi_lo"": 45.0, ""vel3_abs"": 0.04}",2476,10,2.5,1.5,first_touch,drop,0.21607431340872374,0.0,0.12255083050006146,-1.5,-1.5
derivative_reversal,"derivative_reversal|obi_hi=0.1,obi_lo=-0.1,range_hi=0.65,range_lo=0.35,rsi_hi=55.0,rsi_lo=48.0,vel3_abs=0.02","{""obi_hi"": 0.1, ""obi_lo"": -0.1, ""range_hi"": 0.65, ""range_lo"": 0.35, ""rsi_hi"": 55.0, ""rsi_lo"": 48.0, ""vel3_abs"": 0.02}",2681,10,2.5,1.5,first_touch,drop,0.2174561730697501,0.0,0.11889555183521659,-1.5,-1.5
derivative_reversal,"derivative_reversal|obi_hi=0.1,obi_lo=-0.1,range_hi=0.65,range_lo=0.35,rsi_hi=52.0,rsi_lo=45.0,vel3_abs=0.02","{""obi_hi"": 0.1, ""obi_lo"": -0.1, ""range_hi"": 0.65, ""range_lo"": 0.35, ""rsi_hi"": 52.0, ""rsi_lo"": 45.0, ""vel3_abs"": 0.02}",2702,10,2.5,1.5,first_touch,drop,0.20873427091043673,0.0,0.11742658549479798,-1.5,-1.5
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.0,range_hi=0.7,range_lo=0.3,spread_mult=1.2","{""flow_abs"": 0.05, ""obi_abs"": 0.0, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.2}",4430,3,1.5,1.5,first_touch,drop,0.2234762979683973,0.0,0.10714208494267528,-1.5,-1.5
derivative_reversal,"derivative_reversal|obi_hi=0.1,obi_lo=-0.1,range_hi=0.7,range_lo=0.35,rsi_hi=55.0,rsi_lo=45.0,vel3_abs=0.02","{""obi_hi"": 0.1, ""obi_lo"": -0.1, ""range_hi"": 0.7, ""range_lo"": 0.35, ""rsi_hi"": 55.0, ""rsi_lo"": 45.0, ""vel3_abs"": 0.02}",2333,3,1.5,1.0,first_touch,drop,0.18731247321045863,0.0,0.0999213197913719,-1.0,-1.0
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.1,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.1, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",15131,15,1.5,1.5,first_touch,drop,0.4946137069592228,0.0,0.08785126165719216,-1.5,-1.5
breakout_60,"breakout_60|lookback=90,min_break_atr=0.05","{""lookback"": 90, ""min_break_atr"": 0.05}",40860,2,2.0,0.5,first_touch,drop,0.1165687714145864,0.0,0.0698703992176564,-0.5,-0.5
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.0002,confirm_rsi_slope=3.0,range_hi=0.72,range_lo=0.28,trend_slow=0.03,trend_strength=0.0005,wick_frac=0.2","{""accel_abs"": 0.02, ""confirm_ret"": 0.0002, ""confirm_rsi_slope"": 3.0, ""range_hi"": 0.72, ""range_lo"": 0.28, ""trend_slow"": 0.03, ""trend_strength"": 0.0005, ""wick_frac"": 0.2}",9055,2,1.5,0.5,first_touch,drop,0.13837658752070678,0.0,0.06635255971283678,-0.5,-0.5
breakout_60,"breakout_60|lookback=60,min_break_atr=0.1","{""lookback"": 60, ""min_break_atr"": 0.1}",48041,2,2.0,0.5,first_touch,drop,0.11448554359817656,0.0,0.06463488726866638,-0.5,-0.5
wick_reversal,"wick_reversal|range_hi=0.7,range_lo=0.3,wick_frac=0.55","{""range_hi"": 0.7, ""range_lo"": 0.3, ""wick_frac"": 0.55}",13921,15,1.5,1.5,first_touch,drop,0.4966597227210689,0.0,0.0628190072908545,-1.5,-1.5
breakout_60,"breakout_60|lookback=60,min_break_atr=0.0","{""lookback"": 60, ""min_break_atr"": 0.0}",53274,5,3.0,1.5,first_touch,drop,0.1506738746855877,0.0,0.06277127823695296,-1.5,-1.5
breakout_60,"breakout_60|lookback=30,min_break_atr=0.05","{""lookback"": 30, ""min_break_atr"": 0.05}",58442,2,2.0,0.5,first_touch,drop,0.10749118784435852,0.0,0.06144407045099265,-0.5,-0.5
breakout_60,"breakout_60|lookback=60,min_break_atr=0.05","{""lookback"": 60, ""min_break_atr"": 0.05}",50942,2,2.0,0.5,first_touch,drop,0.11228455891013309,0.0,0.05959985512561953,-0.5,-0.5
derivative_reversal,"derivative_reversal|obi_hi=0.0,obi_lo=-0.1,range_hi=0.65,range_lo=0.35,rsi_hi=55.0,rsi_lo=45.0,vel3_abs=0.02","{""obi_hi"": 0.0, ""obi_lo"": -0.1, ""range_hi"": 0.65, ""range_lo"": 0.35, ""rsi_hi"": 55.0, ""rsi_lo"": 45.0, ""vel3_abs"": 0.02}",2152,3,1.5,1.0,first_touch,drop,0.18726765799256506,0.0,0.05048274153012039,-1.0,-1.0
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.0002,confirm_rsi_slope=1.0,range_hi=0.78,range_lo=0.28,trend_slow=0.03,trend_strength=0.0005,wick_frac=0.2","{""accel_abs"": 0.02, ""confirm_ret"": 0.0002, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.78, ""range_lo"": 0.28, ""trend_slow"": 0.03, ""trend_strength"": 0.0005, ""wick_frac"": 0.2}",10881,2,2.0,0.5,first_touch,drop,0.06240235272493337,0.0,0.049649876870709625,-0.5,-0.5
