scanner_name,scanner_variant,scanner_params,events,h,tp,sl,label_mode,same_bar_policy,folds_used,profitable_folds,profitable_fold_ratio,total_test_trades,min_fold_test_trades,median_threshold,threshold_std,test_ap_mean,test_ap_std,total_test_net_profit_r,avg_r_per_trade,mean_test_win_rate,mean_test_recall,mean_valid_profit_r,fold_thresholds,fold_test_trades,fold_test_profit_r
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20233,10,2.5,0.5,first_touch,drop,3,2,0.6666666666666666,2076,516,0.5057,0.006899758449878269,0.17888682418797783,0.04572082937262349,114.0,0.05491329479768786,0.18145250717203587,0.4781447760239325,132.5,"[0.4996, 0.5057, 0.5163]","[1002, 516, 558]","[66.0, -129.0, 177.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20233,10,2.5,1.0,first_touch,drop,3,2,0.6666666666666666,447,106,0.5182,0.021312333414142064,0.26390359164869576,0.0781687143231844,81.5,0.18232662192393737,0.3418946952484441,0.13181563391765186,36.666666666666664,"[0.5019, 0.553, 0.5182]","[191, 150, 106]","[141.5, -150.0, 90.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20215,10,1.5,1.5,first_touch,drop,3,2,0.6666666666666666,2020,410,0.5054,0.010441689944108113,0.5128070552899578,0.023094579054897882,15.0,0.007425742574257425,0.5079504272393314,0.39722082453537544,175.5,"[0.4988, 0.5054, 0.5235]","[1184, 426, 410]","[-24.0, 36.0, 3.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20233,5,2.5,0.5,first_touch,drop,3,2,0.6666666666666666,756,143,0.5109,0.006276056794587571,0.15443599122346177,0.04886496968850548,-84.0,-0.1111111111111111,0.1772434080126388,0.22876180817154446,47.0,"[0.5094, 0.5109, 0.5234]","[169, 143, 444]","[26.5, 39.5, -150.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20233,10,2.0,1.5,first_touch,drop,3,1,0.3333333333333333,799,171,0.502,0.007898663740715186,0.3863280430884455,0.07475646025795063,110.5,0.13829787234042554,0.44279654551557873,0.19027831278890603,68.5,"[0.5185, 0.5015, 0.502]","[171, 297, 331]","[-57.0, -67.5, 235.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20233,15,2.0,1.5,first_touch,drop,3,1,0.3333333333333333,1325,193,0.5235,0.011015241965365795,0.44338838999549024,0.042950935637211037,102.0,0.07698113207547169,0.4463271202123206,0.2532928831052254,141.16666666666666,"[0.5299, 0.504, 0.5235]","[534, 598, 193]","[245.5, -134.0, -9.5]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20224,15,3.0,0.5,first_touch,drop,3,1,0.3333333333333333,1280,159,0.5044,0.03213692925937732,0.1600050599481562,0.0755118899189399,-76.5,-0.059765625,0.11652542372881354,0.23456472230805323,135.66666666666666,"[0.4988, 0.5044, 0.5696]","[944, 159, 177]","[-45.0, -79.5, 48.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20209,10,2.0,1.0,first_touch,drop,3,1,0.3333333333333333,1823,117,0.501,0.00037712361663283614,0.2953699516034674,0.044004144117354,-95.0,-0.05211190345584202,0.2774681822389094,0.3325916905500783,82.66666666666667,"[0.501, 0.5018, 0.501]","[1071, 117, 635]","[-69.0, -57.0, 31.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20224,10,3.0,0.5,first_touch,drop,3,1,0.3333333333333333,2575,326,0.501,0.010309003616041456,0.14565025615366928,0.04348673123603695,-206.0,-0.08,0.12771665498731186,0.5693750585473748,100.33333333333333,"[0.4958, 0.501, 0.5198]","[1197, 1052, 326]","[-35.0, -186.5, 15.5]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20215,5,1.5,1.5,first_touch,drop,3,1,0.3333333333333333,513,113,0.5067,0.0022759613353481967,0.32244975335100867,0.03468799420337919,-211.5,-0.41228070175438597,0.3944628426085477,0.11129254460124989,25.5,"[0.5067, 0.5082, 0.5028]","[278, 113, 122]","[-177.0, -46.5, 12.0]"
