scanner_name,scanner_variant,scanner_params,events,h,tp,sl,label_mode,same_bar_policy,folds_used,profitable_folds,profitable_fold_ratio,total_test_trades,min_fold_test_trades,median_threshold,threshold_std,test_ap_mean,test_ap_std,total_test_net_profit_r,avg_r_per_trade,mean_test_win_rate,mean_test_recall,mean_valid_profit_r,fold_thresholds,fold_test_trades,fold_test_profit_r
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.001,confirm_rsi_slope=1.0,range_hi=0.72,range_lo=0.28,trend_slow=0.03,trend_strength=0.0005,wick_frac=0.2","{""accel_abs"": 0.02, ""confirm_ret"": 0.001, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.72, ""range_lo"": 0.28, ""trend_slow"": 0.03, ""trend_strength"": 0.0005, ""wick_frac"": 0.2}",2643,15,1.5,1.0,first_touch,drop,2,2,1.0,335,71,0.4992,0.0017,0.7477680734860566,0.1065881069137672,75.0,0.2238805970149253,0.5165386256935554,0.6219512195121951,120.25,"[0.5009, 0.4975]","[71, 264]","[29.0, 46.0]"
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.001,confirm_rsi_slope=1.0,range_hi=0.72,range_lo=0.28,trend_slow=0.03,trend_strength=0.0005,wick_frac=0.2","{""accel_abs"": 0.02, ""confirm_ret"": 0.001, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.72, ""range_lo"": 0.28, ""trend_slow"": 0.03, ""trend_strength"": 0.0005, ""wick_frac"": 0.2}",2643,5,1.5,0.5,first_touch,drop,2,2,1.0,152,54,0.4958,0.001,0.3987216016175583,0.0134116217227028,70.0,0.4605263157894737,0.4555933484504913,0.4421030225627926,63.5,"[0.4948, 0.4968]","[54, 98]","[13.0, 57.0]"
trend_exhaustion_confirmed,"trend_exhaustion_confirmed|accel_abs=0.02,confirm_ret=0.001,confirm_rsi_slope=1.0,range_hi=0.72,range_lo=0.28,trend_slow=0.03,trend_strength=0.0005,wick_frac=0.2","{""accel_abs"": 0.02, ""confirm_ret"": 0.001, ""confirm_rsi_slope"": 1.0, ""range_hi"": 0.72, ""range_lo"": 0.28, ""trend_slow"": 0.03, ""trend_strength"": 0.0005, ""wick_frac"": 0.2}",2643,15,1.5,1.5,first_touch,drop,2,2,1.0,324,75,0.50345,0.0046499999999999,0.6450397412440516,0.0097104428876449,42.0,0.1296296296296296,0.5723694779116466,0.5912093495934959,110.25,"[0.5081, 0.4988]","[75, 249]","[28.5, 13.5]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20209,15,2.0,1.0,first_touch,drop,3,2,0.6666666666666666,2991,773,0.5008,0.0004189935029992,0.3848364858973801,0.0612646637898711,417.0,0.1394182547642928,0.3881062041942333,0.5779441682213213,284.6666666666667,"[0.5005, 0.5008, 0.5015]","[1118, 1100, 773]","[208.0, -95.0, 304.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20200,10,2.0,0.5,first_touch,drop,3,2,0.6666666666666666,2685,488,0.5314,0.0185213390444643,0.3237952017813505,0.0661743802105642,315.0,0.1173184357541899,0.2537557972489039,0.5914604012208927,269.3333333333333,"[0.4978, 0.5314, 0.541]","[1215, 982, 488]","[230.0, -38.5, 123.5]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20233,15,2.5,0.5,first_touch,drop,3,2,0.6666666666666666,3030,652,0.5,0.008084553172563,0.2378168007948276,0.0706002141183173,303.0,0.1,0.1931149382846359,0.6502710791147569,261.6666666666667,"[0.4862, 0.5054, 0.5]","[1214, 652, 1164]","[191.0, -23.0, 135.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20180,10,1.5,1.0,first_touch,drop,3,2,0.6666666666666666,3019,685,0.5009,0.0020396078054371,0.5159920022836139,0.0461623936692564,283.5,0.0939052666445843,0.4493271281116613,0.5919423774675604,257.5,"[0.4973, 0.5009, 0.5021]","[1296, 1038, 685]","[-26.0, 124.5, 185.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20233,10,2.5,0.5,first_touch,drop,3,2,0.6666666666666666,2076,516,0.5057,0.0068997584498782,0.1788868241879778,0.0457208293726234,114.0,0.0549132947976878,0.1814525071720358,0.4781447760239325,132.5,"[0.4996, 0.5057, 0.5163]","[1002, 516, 558]","[66.0, -129.0, 177.0]"
breakout_60,"breakout_60|lookback=90,min_break_atr=0.05","{""lookback"": 90, ""min_break_atr"": 0.05}",40367,2,1.5,0.5,first_touch,drop,3,2,0.6666666666666666,1137,218,0.5022,0.0023228335186912,0.2648968006831214,0.0392197043991041,97.5,0.0857519788918205,0.3237319684420723,0.1315706239205252,82.16666666666667,"[0.5068, 0.5022, 0.5016]","[346, 218, 573]","[-3.0, 97.0, 3.5]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",20233,10,2.5,1.0,first_touch,drop,3,2,0.6666666666666666,447,106,0.5182,0.021312333414142,0.2639035916486957,0.0781687143231844,81.5,0.1823266219239373,0.3418946952484441,0.1318156339176518,36.666666666666664,"[0.5019, 0.553, 0.5182]","[191, 150, 106]","[141.5, -150.0, 90.0]"
