scanner_name,scanner_variant,scanner_params,events,h,tp,sl,label_mode,same_bar_policy,folds_used,profitable_folds,profitable_fold_ratio,total_test_trades,min_fold_test_trades,median_threshold,threshold_std,test_ap_mean,test_ap_std,total_test_net_profit_r,avg_r_per_trade,mean_test_win_rate,mean_test_recall,mean_valid_profit_r,fold_thresholds,fold_test_trades,fold_test_profit_r
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.0,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.0, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",2416,5,1.5,1.0,first_touch,drop,3,0,0.0,331,91,0.5229,0.023795284313400337,0.377946199347902,0.058972261886599195,-43.5,-0.13141993957703926,0.34812547578505026,0.5910910910910911,9.5,"[0.504, 0.5612, 0.5229]","[91, 99, 141]","[-6.0, -19.0, -18.5]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.1,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.1, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",1414,3,1.5,0.5,first_touch,drop,3,0,0.0,296,85,0.4895,0.00314783876475415,0.320362511058434,0.01858559019004814,-44.0,-0.14864864864864866,0.1722971757510344,0.8614452214452215,-3.1666666666666665,"[0.4888, 0.4895, 0.4958]","[85, 102, 109]","[-20.5, -15.0, -8.5]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.0,range_hi=0.75,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.0, ""range_hi"": 0.75, ""range_lo"": 0.3, ""spread_mult"": 1.0}",2282,5,1.5,1.0,first_touch,drop,3,0,0.0,337,105,0.5058,0.003965686153324137,0.3796461339333636,0.08315803241889606,-44.5,-0.13204747774480713,0.3460956785190395,0.6413599922727711,-1.0,"[0.5014, 0.5058, 0.5111]","[109, 105, 123]","[-14.0, -20.0, -10.5]"
breakout_60,"breakout_60|lookback=60,min_break_atr=0.05","{""lookback"": 60, ""min_break_atr"": 0.05}",9511,2,1.5,1.0,first_touch,drop,3,0,0.0,313,95,0.5319,0.03339231448502286,0.30291762398760497,0.013655194262029545,-45.5,-0.14536741214057508,0.34171792347925756,0.15064409996183875,-11.5,"[0.5319, 0.5293, 0.6014]","[95, 101, 117]","[-10.0, -21.0, -14.5]"
breakout_60,"breakout_60|lookback=60,min_break_atr=0.0","{""lookback"": 60, ""min_break_atr"": 0.0}",10344,3,2.0,1.0,first_touch,drop,3,0,0.0,331,86,0.5287,0.016258126173291497,0.26016971564522445,0.015501632467691543,-46.0,-0.13897280966767372,0.2837034681035504,0.1454537191783305,-7.666666666666667,"[0.5498, 0.51, 0.5287]","[132, 86, 113]","[-6.0, -17.0, -23.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.0,range_hi=0.7,range_lo=0.25,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.0, ""range_hi"": 0.7, ""range_lo"": 0.25, ""spread_mult"": 1.0}",1838,10,2.5,1.0,first_touch,drop,3,0,0.0,326,93,0.4997,0.0031283648551066676,0.27474495507759616,0.030924255261737876,-46.0,-0.1411042944785276,0.24896176626734803,0.6935365598156297,-0.5,"[0.4935, 0.4997, 0.5005]","[93, 127, 106]","[-2.0, -32.5, -11.5]"
wick_reversal,"wick_reversal|range_hi=0.7,range_lo=0.3,wick_frac=0.45","{""range_hi"": 0.7, ""range_lo"": 0.3, ""wick_frac"": 0.45}",2356,2,1.5,0.5,first_touch,drop,3,0,0.0,300,85,0.4987,0.011061143199908818,0.28214036260940634,0.0659821001850117,-46.0,-0.15333333333333332,0.1844201246390029,0.6661020776874436,-10.333333333333334,"[0.477, 0.5019, 0.4987]","[129, 86, 85]","[-36.5, -9.0, -0.5]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.05,range_hi=0.7,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.05, ""range_hi"": 0.7, ""range_lo"": 0.3, ""spread_mult"": 1.0}",1908,2,1.5,0.5,first_touch,drop,3,0,0.0,285,80,0.4981,0.0006599663291074502,0.31156678185881226,0.04308531497192561,-46.5,-0.1631578947368421,0.1706002331002331,0.773980405559353,-8.833333333333334,"[0.4995, 0.4981, 0.4981]","[88, 80, 117]","[-14.0, -10.0, -22.5]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.0,range_hi=0.7,range_lo=0.25,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.0, ""range_hi"": 0.7, ""range_lo"": 0.25, ""spread_mult"": 1.0}",1838,15,3.0,1.0,first_touch,drop,3,0,0.0,380,119,0.4982,0.0013063945294843763,0.2116853141782252,0.023227816204022436,-48.0,-0.12631578947368421,0.21813149601946039,0.7729925303454716,6.0,"[0.4982, 0.4966, 0.4998]","[133, 119, 128]","[-21.0, -23.0, -4.0]"
flow_reversal,"flow_reversal|flow_abs=0.05,obi_abs=0.0,range_hi=0.65,range_lo=0.3,spread_mult=1.0","{""flow_abs"": 0.05, ""obi_abs"": 0.0, ""range_hi"": 0.65, ""range_lo"": 0.3, ""spread_mult"": 1.0}",2544,15,3.0,1.0,first_touch,drop,3,0,0.0,364,109,0.5013,0.001177568115510363,0.23055917133026907,0.023782044890685052,-48.0,-0.13186813186813187,0.216040517791398,0.5451807742838131,8.0,"[0.4993, 0.5021, 0.5013]","[139, 116, 109]","[-11.0, -20.0, -17.0]"
